codigo_ibge,nome,codigo_uf,nome_porto,transportation_cost
2607307,Ipubi,26,suape,27112.0885157025
2607307,Ipubi,26,aratu,26492.2814199631
2607307,Ipubi,26,natal,27909.5767423957
2404804,Ipueira,24,suape,26249.1673335831
2404804,Ipueira,24,aratu,25897.3856713741
2404804,Ipueira,24,natal,27009.0931097062
1709807,Ipueiras,17,suape,29448.7182773679
1709807,Ipueiras,17,aratu,28086.8622061703
1709807,Ipueiras,17,natal,30329.4375724668
2305902,Ipueiras,23,suape,28908.7725058695
2305902,Ipueiras,23,aratu,28421.4913190436
2305902,Ipueiras,23,natal,29684.662694705
2914109,Ipupiara,29,suape,26302.8214533414
2914109,Ipupiara,29,aratu,25255.9055597413
2914109,Ipupiara,29,natal,27154.553306561
1400282,Iracema,14,suape,41625.607591614
1400282,Iracema,14,aratu,40326.1835791938
1400282,Iracema,14,natal,42492.5058501143
2306009,Iracema,23,suape,27220.0431221593
2306009,Iracema,23,aratu,26840.1670801321
2306009,Iracema,23,natal,27982.5402436784
2914208,Irajuba,29,suape,24438.4954350234
2914208,Irajuba,29,aratu,23468.9306297314
2914208,Irajuba,29,natal,25283.9750656807
2914307,Iramaia,29,suape,24844.7872013519
2914307,Iramaia,29,aratu,23812.0043096633
2914307,Iramaia,29,natal,25696.7879139585
2914406,Iraquara,29,suape,25629.9452626737
2914406,Iraquara,29,aratu,24622.4883254791
2914406,Iraquara,29,natal,26478.1064448342
2306108,Irauçuba,23,suape,28913.8213474702
2306108,Irauçuba,23,aratu,28534.0978299917
2306108,Irauçuba,23,natal,29673.5228908141
2914604,Irecê,29,suape,26169.6327854258
2914604,Irecê,29,aratu,25207.0037975505
2914604,Irecê,29,natal,27011.9805697602
2204907,Isaías Coelho,22,suape,27758.9936551881
2204907,Isaías Coelho,22,aratu,27026.4403950495
2204907,Isaías Coelho,22,natal,28570.7374149438
2506905,Itabaiana,25,suape,25193.8512706628
2506905,Itabaiana,25,aratu,24961.6391726454
2506905,Itabaiana,25,natal,25937.1430620575
2802908,Itabaiana,28,suape,24408.0661375281
2802908,Itabaiana,28,aratu,23806.9717954562
2802908,Itabaiana,28,natal,25207.4630108663
2914703,Itaberaba,29,suape,24875.3225592412
2914703,Itaberaba,29,aratu,23939.7030889993
2914703,Itaberaba,29,natal,25716.2787881019
2803104,Itabi,28,suape,24537.3490029025
2803104,Itabi,28,aratu,23996.7064189637
2803104,Itabi,28,natal,25328.1441400797
3132107,Itacarambi,31,suape,25626.4609427089
3132107,Itacarambi,31,aratu,24269.0589350407
3132107,Itacarambi,31,natal,26509.9979249295
2607406,Itacuruba,26,suape,25885.7986240725
2607406,Itacuruba,26,aratu,25302.887616154
2607406,Itacuruba,26,natal,26680.1303188235
2915007,Itaeté,29,suape,24985.7131903875
2915007,Itaeté,29,aratu,23973.1666030974
2915007,Itaeté,29,natal,25835.284570304
2915106,Itagi,29,suape,24000.1347856421
2915106,Itagi,29,aratu,22972.797675285
2915106,Itagi,29,natal,24852.6810202483
2915353,Itaguaçu da Bahia,29,suape,26562.3053746766
2915353,Itaguaçu da Bahia,29,aratu,25581.3776168894
2915353,Itaguaçu da Bahia,29,natal,27406.2711783382
2607505,Itaíba,26,suape,25258.7298275222
2607505,Itaíba,26,aratu,24766.1242212872
2607505,Itaíba,26,natal,26041.3788302177
2306207,Itaiçaba,23,suape,27616.3364602466
2306207,Itaiçaba,23,aratu,27332.1612442796
2306207,Itaiçaba,23,natal,28363.2848625511
2205003,Itainópolis,22,suape,27806.9097274193
2205003,Itainópolis,22,aratu,27105.4762081264
2205003,Itainópolis,22,natal,28614.4616708541
2404853,Itajá,24,suape,26713.1130086305
2404853,Itajá,24,aratu,26451.2538521255
2404853,Itajá,24,natal,27458.1510960932
5210802,Itajá,52,suape,28009.8985644363
5210802,Itajá,52,aratu,26011.6400895742
5210802,Itajá,52,natal,28934.3793117416
4111100,Itambé,41,suape,26742.1257202879
4111100,Itambé,41,aratu,24435.1456687722
4111100,Itambé,41,natal,27674.1930372677
2607653,Itambé,26,suape,25053.8465505823
2607653,Itambé,26,aratu,24836.285448773
2607653,Itambé,26,natal,25795.0883167061
2915809,Itambé,29,suape,23830.5274315748
2915809,Itambé,29,aratu,22683.5521617113
2915809,Itambé,29,natal,24695.9343746653
3133303,Itaobim,31,suape,23712.5659245623
3133303,Itaobim,31,aratu,22412.142663765
3133303,Itaobim,31,natal,24592.9096525069
2306306,Itapajé,23,suape,28862.8007396048
2306306,Itapajé,23,aratu,28500.7145143617
2306306,Itapajé,23,natal,29619.8642485603
2607703,Itapetim,26,suape,25952.1361418647
2607703,Itapetim,26,aratu,25569.7817168038
2607703,Itapetim,26,natal,26717.2581860515
2916401,Itapetinga,29,suape,23640.6188911758
2916401,Itapetinga,29,aratu,22519.4192225698
2916401,Itapetinga,29,natal,24503.6340183267
2916500,Itapicuru,29,suape,24468.9825812475
2916500,Itapicuru,29,aratu,23766.0550253008
2916500,Itapicuru,29,natal,25281.8600875956
2306405,Itapipoca,23,suape,28956.9028977855
2306405,Itapipoca,23,aratu,28604.4228666956
2306405,Itapipoca,23,natal,29712.3290596279
2306504,Itapiúna,23,suape,28135.5691287767
2306504,Itapiúna,23,aratu,27775.8634193769
2306504,Itapiúna,23,natal,28893.4384395775
3522802,Itaporanga,35,suape,25364.9938536378
3522802,Itaporanga,35,aratu,23144.31909464
3522802,Itaporanga,35,natal,26296.2256514407
2507002,Itaporanga,25,suape,26402.2297867929
2507002,Itaporanga,25,aratu,25949.7768405158
2507002,Itaporanga,25,natal,27177.0072575183
2916708,Itaquara,29,suape,24282.7597556228
2916708,Itaquara,29,aratu,23310.5778897661
2916708,Itaquara,29,natal,25128.7581140985
2916807,Itarantim,29,suape,23376.3960634618
2916807,Itarantim,29,aratu,22238.2899285033
2916807,Itarantim,29,natal,24241.4909953305
2306553,Itarema,23,suape,29394.2219823136
2306553,Itarema,23,aratu,29047.1628704574
2306553,Itarema,23,natal,30148.1194903251
2916856,Itatim,29,suape,24500.2846949336
2916856,Itatim,29,aratu,23595.6765143919
2916856,Itatim,29,natal,25338.1516044856
2306603,Itatira,23,suape,28444.5839883673
2306603,Itatira,23,aratu,28035.9097278761
2306603,Itatira,23,natal,29209.4416312151
2507200,Itatuba,25,suape,25294.966711171
2507200,Itatuba,25,aratu,25035.056927694
2507200,Itatuba,25,natal,26042.444864054
2404903,Itaú,24,suape,27080.1362811298
2404903,Itaú,24,aratu,26721.6415046912
2404903,Itaú,24,natal,27839.6062266724
2205102,Itaueira,22,suape,28446.9150566405
2205102,Itaueira,22,aratu,27630.7969399994
2205102,Itaueira,22,natal,29268.5608909048
3134004,Itinga,31,suape,23824.6492464306
3134004,Itinga,31,aratu,22503.3332745412
3134004,Itinga,31,natal,24706.7615289001
2916906,Itiruçu,29,suape,24346.1785445089
2916906,Itiruçu,29,aratu,23353.4692950585
2916906,Itiruçu,29,natal,25194.4023275995
2917003,Itiúba,29,suape,25505.8962122023
2917003,Itiúba,29,aratu,24722.6173247667
2917003,Itiúba,29,natal,26327.432359323
2917102,Itororó,29,suape,23611.8174892358
2917102,Itororó,29,aratu,22512.9937982304
2917102,Itororó,29,natal,24472.5483810767
2917201,Ituaçu,29,suape,24780.6540867049
2917201,Ituaçu,29,aratu,23689.098192334
2917201,Ituaçu,29,natal,25639.0964969343
2917334,Iuiú,29,suape,25642.467043449
2917334,Iuiú,29,aratu,24364.304951088
2917334,Iuiú,29,natal,26518.6966254358
2405009,Jaçanã,24,suape,26030.0631295879
2405009,Jaçanã,24,aratu,25778.3750745531
2405009,Jaçanã,24,natal,26774.7824098468
2917409,Jacaraci,29,suape,24890.067676515
2917409,Jacaraci,29,aratu,23651.8640827338
2917409,Jacaraci,29,natal,25763.2658893081
2703403,Jacaré dos Homens,27,suape,24823.9772362052
2703403,Jacaré dos Homens,27,aratu,24305.7263938606
2703403,Jacaré dos Homens,27,natal,25611.0845489236
3134707,Jacinto,31,suape,23281.9159985077
3134707,Jacinto,31,aratu,22091.9265179195
3134707,Jacinto,31,natal,24152.316829169
2917508,Jacobina,29,suape,25589.8467141391
2917508,Jacobina,29,aratu,24727.7982049329
2917508,Jacobina,29,natal,26421.031948549
2205151,Jacobina do Piauí,22,suape,27452.2734379654
2205151,Jacobina do Piauí,22,aratu,26740.695193145
2205151,Jacobina do Piauí,22,natal,28261.6742395931
2917607,Jaguaquara,29,suape,24259.945971781
2917607,Jaguaquara,29,aratu,23280.4616399723
2917607,Jaguaquara,29,natal,25106.8031549285
2917706,Jaguarari,29,suape,25877.3381759856
2917706,Jaguarari,29,aratu,25096.1503136189
2917706,Jaguarari,29,natal,26698.0537110199
2306702,Jaguaretama,23,suape,27527.3426746746
2306702,Jaguaretama,23,aratu,27123.5153737976
2306702,Jaguaretama,23,natal,28292.954895408
2306801,Jaguaribara,23,suape,27392.9268607513
2306801,Jaguaribara,23,aratu,27002.1221584707
2306801,Jaguaribara,23,natal,28156.7918723405
2306900,Jaguaribe,23,suape,27315.4227063092
2306900,Jaguaribe,23,aratu,26905.8696791244
2306900,Jaguaribe,23,natal,28082.2530786674
2307007,Jaguaruana,23,suape,27511.3946061929
2307007,Jaguaruana,23,aratu,27222.7273804652
2307007,Jaguaruana,23,natal,28259.2373031264
3135050,Jaíba,31,suape,25305.9949157815
3135050,Jaíba,31,aratu,23956.8134334488
3135050,Jaíba,31,natal,26189.1001891868
2205201,Jaicós,22,suape,27695.8577578274
2205201,Jaicós,22,aratu,27022.2041288113
2205201,Jaicós,22,natal,28499.8351139596
3135100,Janaúba,31,suape,24937.2126254866
3135100,Janaúba,31,aratu,23577.6239024555
3135100,Janaúba,31,natal,25821.5993169639
2405108,Jandaíra,24,suape,26558.367152182
2405108,Jandaíra,24,aratu,26370.046426486
2405108,Jandaíra,24,natal,27291.8575021311
2917904,Jandaíra,29,suape,24146.7914337633
2917904,Jandaíra,29,aratu,23461.0205626192
2917904,Jandaíra,29,natal,24957.9803143787
2405207,Janduís,24,suape,26740.8168823796
2405207,Janduís,24,aratu,26417.3302950688
2405207,Janduís,24,natal,27495.4847683959
3135209,Januária,31,suape,25602.0534030496
3135209,Januária,31,aratu,24201.8101625651
3135209,Januária,31,natal,26489.3725717885
2405405,Japi,24,suape,25894.7088745733
2405405,Japi,24,aratu,25661.8447938169
2405405,Japi,24,natal,26636.6918001646
3135357,Japonvar,31,suape,25350.3904149777
3135357,Japonvar,31,aratu,23920.1431688519
3135357,Japonvar,31,natal,26240.483805879
2703700,Jaramataia,27,suape,24721.2882718656
2703700,Jaramataia,27,aratu,24217.3343462716
2703700,Jaramataia,27,natal,25506.5514123439
2307106,Jardim,23,suape,26760.9849475276
2307106,Jardim,23,aratu,26208.1315443411
2307106,Jardim,23,natal,27549.6665367
5005004,Jardim,50,suape,29686.3012063556
5005004,Jardim,50,aratu,27371.7284680688
5005004,Jardim,50,natal,30618.3068994984
2405504,Jardim de Angicos,24,suape,26337.6373335182
2405504,Jardim de Angicos,24,aratu,26145.9077846233
2405504,Jardim de Angicos,24,natal,27072.1125953865
2405603,Jardim de Piranhas,24,suape,26531.061295059
2405603,Jardim de Piranhas,24,aratu,26191.9376775167
2405603,Jardim de Piranhas,24,natal,27288.527986691
2205250,Jardim do Mulato,22,suape,28987.2905679085
2205250,Jardim do Mulato,22,aratu,28282.7200444858
2205250,Jardim do Mulato,22,natal,29793.6636663719
2405702,Jardim do Seridó,24,suape,26183.6632918607
2405702,Jardim do Seridó,24,aratu,25878.046073165
2405702,Jardim do Seridó,24,natal,26936.5775576374
2608008,Jataúba,26,suape,25348.637884481
2608008,Jataúba,26,aratu,24985.9096697828
2608008,Jataúba,26,natal,26111.9232502203
2307205,Jati,23,suape,26585.9350210454
2307205,Jati,23,aratu,26047.744499852
2307205,Jati,23,natal,27372.8192577607
2105450,Jatobá,21,suape,29846.3464745176
2105450,Jatobá,21,aratu,29052.5741751453
2105450,Jatobá,21,natal,30663.4113892662
2608057,Jatobá,26,suape,25517.9313146751
2608057,Jatobá,26,aratu,24946.6643502282
2608057,Jatobá,26,natal,26311.2634368123
2205276,Jatobá do Piauí,22,suape,29276.8219817378
2205276,Jatobá do Piauí,22,aratu,28700.2266934874
2205276,Jatobá do Piauí,22,natal,30065.1093042791
3135456,Jenipapo de Minas,31,suape,23881.6222413285
3135456,Jenipapo de Minas,31,aratu,22494.6191116302
3135456,Jenipapo de Minas,31,natal,24769.4306942176
2918001,Jequié,29,suape,24173.9561211067
2918001,Jequié,29,aratu,23163.1172190146
2918001,Jequié,29,natal,25024.4419625287
3135803,Jequitinhonha,31,suape,23515.9661345571
3135803,Jequitinhonha,31,aratu,22256.2560181161
3135803,Jequitinhonha,31,natal,24392.7700520532
2918100,Jeremoabo,29,suape,25120.2309899522
2918100,Jeremoabo,29,aratu,24487.3029682593
2918100,Jeremoabo,29,natal,25922.7082788346
2507408,Jericó,25,suape,26636.9881671639
2507408,Jericó,25,aratu,26253.6359792334
2507408,Jericó,25,natal,27401.0273347805
2307254,Jijoca de Jericoacoara,23,suape,29713.5793062479
2307254,Jijoca de Jericoacoara,23,aratu,29330.9542161787
2307254,Jijoca de Jericoacoara,23,natal,30472.5004974851
3136009,Joaíma,31,suape,23432.6749826903
3136009,Joaíma,31,aratu,22156.3052855649
3136009,Joaíma,31,natal,24311.1270262553
2608107,João Alfredo,26,suape,25019.3077969951
2608107,João Alfredo,26,aratu,24736.6369470227
2608107,João Alfredo,26,natal,25770.9191217964
2405801,João Câmara,24,suape,26330.5123625087
2405801,João Câmara,24,aratu,26157.2335266178
2405801,João Câmara,24,natal,27061.9884845061
2205359,João Costa,22,suape,27738.5630439526
2205359,João Costa,22,aratu,26909.3848580576
2205359,João Costa,22,natal,28562.7633925016
2405900,João Dias,24,suape,26770.5521493727
2405900,João Dias,24,aratu,26403.53556069
2405900,João Dias,24,natal,27531.8697969866
2918357,João Dourado,29,suape,26054.1273680115
2918357,João Dourado,29,aratu,25102.0753328392
2918357,João Dourado,29,natal,26895.3957445065
2513653,Joca Claudino,25,suape,26956.9533196473
2513653,Joca Claudino,25,aratu,26526.1584718955
2513653,Joca Claudino,25,natal,27727.5713809591
3136504,Jordânia,31,suape,23329.389058799
3136504,Jordânia,31,aratu,22164.8490851607
3136504,Jordânia,31,natal,24197.2093861103
2406007,José da Penha,24,suape,26961.3418086077
2406007,José da Penha,24,aratu,26554.747095572
2406007,José da Penha,24,natal,27728.3275897192
2205508,José de Freitas,22,suape,29622.9739430488
2205508,José de Freitas,22,aratu,28995.867867743
2205508,José de Freitas,22,natal,30417.9033908305
3136520,José Gonçalves de Minas,31,suape,24127.4582034252
3136520,José Gonçalves de Minas,31,aratu,22732.3823660329
3136520,José Gonçalves de Minas,31,natal,25015.7113053638
3136579,Josenópolis,31,suape,24230.7957124249
3136579,Josenópolis,31,aratu,22867.4771365976
3136579,Josenópolis,31,natal,25116.2077466118
2507606,Juarez Távora,25,suape,25375.3222162049
2507606,Juarez Távora,25,aratu,25132.8324380711
2507606,Juarez Távora,25,natal,26119.8788444622
2507705,Juazeirinho,25,suape,25854.1575172895
2507705,Juazeirinho,25,aratu,25537.0025473208
2507705,Juazeirinho,25,natal,26609.4880748226
2918407,Juazeiro,29,suape,26416.6454965933
2918407,Juazeiro,29,aratu,25665.8474921502
2918407,Juazeiro,29,natal,27232.6733544342
2307304,Juazeiro do Norte,23,suape,26960.7853866804
2307304,Juazeiro do Norte,23,aratu,26427.954876972
2307304,Juazeiro do Norte,23,natal,27746.296430108
2205516,Juazeiro do Piauí,22,suape,29022.8541532762
2205516,Juazeiro do Piauí,22,aratu,28432.6254109489
2205516,Juazeiro do Piauí,22,natal,29813.427885011
2307403,Jucás,23,suape,27393.6576080965
2307403,Jucás,23,aratu,26883.9491319121
2307403,Jucás,23,natal,28175.1502562606
2608255,Jucati,26,suape,24977.1419990087
2608255,Jucati,26,aratu,24572.3784316071
2608255,Jucati,26,natal,25747.4607681155
2406106,Jucurutu,24,suape,26566.7789457967
2406106,Jucurutu,24,aratu,26273.0156451882
2406106,Jucurutu,24,natal,27317.1256632579
2205524,Júlio Borges,22,suape,27760.6933962089
2205524,Júlio Borges,22,aratu,26703.5775751668
2205524,Júlio Borges,22,natal,28611.888337405
2507804,Junco do Seridó,25,suape,25947.0935253913
2507804,Junco do Seridó,25,aratu,25622.9541800812
2507804,Junco do Seridó,25,natal,26703.3283588611
2608305,Jupi,26,suape,24941.5239525289
2608305,Jupi,26,aratu,24542.2856275701
2608305,Jupi,26,natal,25711.0882463192
2608404,Jurema,26,suape,24823.3556958939
2608404,Jurema,26,aratu,24446.5225320899
2608404,Jurema,26,natal,25589.7952997656
2205532,Jurema,22,suape,27736.8230379096
2205532,Jurema,22,aratu,26817.9847521431
2205532,Jurema,22,natal,28572.042835329
2508000,Juru,25,suape,26142.1099833537
2508000,Juru,25,aratu,25702.1519658207
2508000,Juru,25,natal,26915.4986645779
2918506,Jussara,29,suape,26344.1297692736
2918506,Jussara,29,aratu,25390.2000078353
2918506,Jussara,29,natal,27185.2422146413
5212204,Jussara,52,suape,28820.0465216381
5212204,Jussara,52,aratu,27052.2381258192
5212204,Jussara,52,natal,29732.4974395757
4113007,Jussara,41,suape,27013.8924513843
4113007,Jussara,41,aratu,24693.1715624247
4113007,Jussara,41,natal,27946.0275524375
2918605,Jussiape,29,suape,25050.7875373032
2918605,Jussiape,29,aratu,23960.0744288036
2918605,Jussiape,29,natal,25908.8024806097
3136959,Juvenília,31,suape,26002.0175450329
3136959,Juvenília,31,aratu,24696.49443086
3136959,Juvenília,31,natal,26880.4635739896
2918704,Lafaiete Coutinho,29,suape,24321.5144363515
2918704,Lafaiete Coutinho,29,aratu,23315.6162084063
2918704,Lafaiete Coutinho,29,natal,25171.2461838011
2508109,Lagoa,25,suape,26663.1743123294
2508109,Lagoa,25,aratu,26269.2764314047
2508109,Lagoa,25,natal,27428.7631126222
2406205,Lagoa d'Anta,24,suape,25792.1800342972
2406205,Lagoa d'Anta,24,aratu,25590.4350025049
2406205,Lagoa d'Anta,24,natal,26529.3624229003
2704104,Lagoa da Canoa,27,suape,24520.8755162857
2704104,Lagoa da Canoa,27,aratu,24027.2059318348
2704104,Lagoa da Canoa,27,natal,25305.046210546
2508208,Lagoa de Dentro,25,suape,25554.9072319601
2508208,Lagoa de Dentro,25,aratu,25356.1487140884
2508208,Lagoa de Dentro,25,natal,26292.0878269956
2406304,Lagoa de Pedras,24,suape,25853.3993009046
2406304,Lagoa de Pedras,24,aratu,25678.1918989005
2406304,Lagoa de Pedras,24,natal,26586.1449014723
2205573,Lagoa de São Francisco,22,suape,29372.2779041665
2205573,Lagoa de São Francisco,22,aratu,28831.4191225312
2205573,Lagoa de São Francisco,22,natal,30155.309913761
2406403,Lagoa de Velhos,24,suape,26107.0600462263
2406403,Lagoa de Velhos,24,aratu,25903.7719030055
2406403,Lagoa de Velhos,24,natal,26843.8646388357
2205565,Lagoa do Barro do Piauí,22,suape,27339.774097938
2205565,Lagoa do Barro do Piauí,22,aratu,26573.3036564442
2205565,Lagoa do Barro do Piauí,22,natal,28156.5170680623
2608602,Lagoa do Ouro,26,suape,24751.0413967311
2608602,Lagoa do Ouro,26,aratu,24323.1739622528
2608602,Lagoa do Ouro,26,natal,25525.2178253012
2205581,Lagoa do Piauí,22,suape,29325.6530764228
2205581,Lagoa do Piauí,22,aratu,28657.7051033841
2205581,Lagoa do Piauí,22,natal,30126.6172248712
2205599,Lagoa do Sítio,22,suape,28306.3877117783
2205599,Lagoa do Sítio,22,aratu,27651.5958654728
2205599,Lagoa do Sítio,22,natal,29106.9375134842
2608701,Lagoa dos Gatos,26,suape,24748.8061089524
2608701,Lagoa dos Gatos,26,aratu,24393.3906687742
2608701,Lagoa dos Gatos,26,natal,25512.1598684092
3137536,Lagoa Grande,31,suape,25789.2339194804
3137536,Lagoa Grande,31,aratu,24107.2388029997
3137536,Lagoa Grande,31,natal,26697.8365373493
2608750,Lagoa Grande,26,suape,26514.7865452164
2608750,Lagoa Grande,26,aratu,25805.7787852157
2608750,Lagoa Grande,26,natal,27325.2102623999
2406502,Lagoa Nova,24,suape,26310.1653101389
2406502,Lagoa Nova,24,aratu,26055.1065832736
2406502,Lagoa Nova,24,natal,27054.8812573994
2918753,Lagoa Real,29,suape,25092.3014793718
2918753,Lagoa Real,29,aratu,23930.2077799492
2918753,Lagoa Real,29,natal,25957.7106411019
2406601,Lagoa Salgada,24,suape,25885.3642316159
2406601,Lagoa Salgada,24,aratu,25708.2285846012
2406601,Lagoa Salgada,24,natal,26618.3600133418
2508307,Lagoa Seca,25,suape,25499.9391171117
